dataset_variant,target,method,model,split,unit,encounter_id,retrieved_encounter_id,similarity_score,rouge_l,chrf,token_f1
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00940,ENC00153,0.694062,0.2545454545454545,0.37647300928300353,0.3636363636363636
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00941,ENC00631,0.710991,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00942,ENC00537,0.76047,0.14705882352941174,0.09765307125653769,0.14705882352941174
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00943,ENC00667,0.769506,0.24390243902439024,0.3061358453830117,0.3414634146341463
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00943,ENC00667,0.769506,0.24390243902439024,0.3061358453830117,0.3414634146341463
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00943,ENC00667,0.769506,0.24390243902439024,0.3061358453830117,0.3414634146341463
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00943,ENC00667,0.769506,0.24390243902439024,0.3061358453830117,0.3414634146341463
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00943,ENC00667,0.769506,0.24390243902439024,0.3061358453830117,0.3414634146341463
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00944,ENC00711,0.753331,0.23999999999999996,0.38878638468897825,0.32
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00944,ENC00711,0.753331,0.23999999999999996,0.38878638468897825,0.32
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00944,ENC00711,0.753331,0.23999999999999996,0.38878638468897825,0.32
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00945,ENC00276,0.745906,0.21505376344086022,0.2651622594256464,0.3225806451612903
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00945,ENC00276,0.745906,0.21505376344086022,0.2651622594256464,0.3225806451612903
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00946,ENC00198,0.86259,0.37500000000000006,0.3113196129842174,0.41666666666666663
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00946,ENC00198,0.86259,0.37500000000000006,0.3113196129842174,0.41666666666666663
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00947,ENC00081,0.68745,0.1149425287356322,0.21450997099086921,0.1149425287356322
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00947,ENC00081,0.68745,0.1149425287356322,0.21450997099086921,0.1149425287356322
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00947,ENC00081,0.68745,0.1149425287356322,0.21450997099086921,0.1149425287356322
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00948,ENC00696,0.764455,0.1818181818181818,0.2938957095946925,0.21212121212121215
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00949,ENC00588,0.70163,0.35000000000000003,0.4237576109393473,0.35000000000000003
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00950,ENC00718,0.725583,0.29787234042553196,0.25248094213595657,0.29787234042553196
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00950,ENC00718,0.725583,0.29787234042553196,0.25248094213595657,0.29787234042553196
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00950,ENC00718,0.725583,0.29787234042553196,0.25248094213595657,0.29787234042553196
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00951,ENC00250,0.786019,0.10416666666666666,0.20998409666961837,0.10416666666666666
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00952,ENC00082,0.740112,0.20512820512820512,0.1516784600513681,0.20512820512820512
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00952,ENC00082,0.740112,0.20512820512820512,0.1516784600513681,0.20512820512820512
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00952,ENC00082,0.740112,0.20512820512820512,0.1516784600513681,0.20512820512820512
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00953,ENC00481,0.648758,0.19148936170212766,0.2586269661516122,0.27659574468085113
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00954,ENC00730,0.757153,0.2413793103448276,0.3668871037562652,0.31034482758620685
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00954,ENC00730,0.757153,0.2413793103448276,0.3668871037562652,0.31034482758620685
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00955,ENC00711,0.892744,0.22784810126582278,0.3120403508256907,0.25316455696202533
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00955,ENC00711,0.892744,0.22784810126582278,0.3120403508256907,0.25316455696202533
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00956,ENC00101,0.785044,0.16923076923076924,0.33526436265575754,0.24615384615384617
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00956,ENC00101,0.785044,0.16923076923076924,0.33526436265575754,0.24615384615384617
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00957,ENC00564,0.720114,0.1869158878504673,0.3206731961784491,0.22429906542056074
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00957,ENC00564,0.720114,0.1869158878504673,0.3206731961784491,0.22429906542056074
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00958,ENC00151,0.708947,0.17886178861788615,0.3765565712684867,0.2113821138211382
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00958,ENC00151,0.708947,0.17886178861788615,0.3765565712684867,0.2113821138211382
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00959,ENC00525,0.700063,0.11320754716981132,0.3301936951689829,0.22641509433962265
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00960,ENC00128,0.743164,0.2727272727272727,0.3737596454438122,0.29545454545454547
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00961,ENC00333,0.712687,0.1794871794871795,0.19203298862794654,0.20512820512820512
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00961,ENC00333,0.712687,0.1794871794871795,0.19203298862794654,0.20512820512820512
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00962,ENC00413,0.757341,0.14925373134328357,0.2495922443267823,0.14925373134328357
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00962,ENC00413,0.757341,0.14925373134328357,0.2495922443267823,0.14925373134328357
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00963,ENC00620,0.806478,0.325,0.26424245666429985,0.325
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00964,ENC00757,0.772647,0.21052631578947367,0.2423313580759276,0.23157894736842105
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00964,ENC00757,0.772647,0.21052631578947367,0.2423313580759276,0.23157894736842105
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00965,ENC00328,0.732525,0.2,0.32708504145346246,0.2923076923076923
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00965,ENC00328,0.732525,0.2,0.32708504145346246,0.2923076923076923
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00966,ENC00838,0.743672,0.26086956521739124,0.36689202161315815,0.26086956521739124
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00966,ENC00838,0.743672,0.26086956521739124,0.36689202161315815,0.26086956521739124
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00967,ENC00064,0.774127,0.20689655172413793,0.3243264421934145,0.2298850574712644
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00967,ENC00064,0.774127,0.20689655172413793,0.3243264421934145,0.2298850574712644
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00967,ENC00064,0.774127,0.20689655172413793,0.3243264421934145,0.2298850574712644
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00968,ENC00702,0.713297,0.1772151898734177,0.2978439231959916,0.1772151898734177
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00968,ENC00702,0.713297,0.1772151898734177,0.2978439231959916,0.1772151898734177
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00968,ENC00702,0.713297,0.1772151898734177,0.2978439231959916,0.1772151898734177
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00968,ENC00702,0.713297,0.1772151898734177,0.2978439231959916,0.1772151898734177
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00969,ENC00248,0.794905,0.15873015873015872,0.0898503442582302,0.15873015873015872
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00969,ENC00248,0.794905,0.15873015873015872,0.0898503442582302,0.15873015873015872
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00969,ENC00248,0.794905,0.15873015873015872,0.0898503442582302,0.15873015873015872
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00969,ENC00248,0.794905,0.15873015873015872,0.0898503442582302,0.15873015873015872
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00970,ENC00728,0.736691,0.16091954022988506,0.18772868887487412,0.18390804597701152
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00970,ENC00728,0.736691,0.16091954022988506,0.18772868887487412,0.18390804597701152
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00970,ENC00728,0.736691,0.16091954022988506,0.18772868887487412,0.18390804597701152
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00970,ENC00728,0.736691,0.16091954022988506,0.18772868887487412,0.18390804597701152
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00970,ENC00728,0.736691,0.16091954022988506,0.18772868887487412,0.18390804597701152
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00971,ENC00565,0.798505,0.1728395061728395,0.17059635300109904,0.2222222222222222
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00971,ENC00565,0.798505,0.1728395061728395,0.17059635300109904,0.2222222222222222
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00972,ENC00564,0.742726,0.24390243902439024,0.3829071268108274,0.2926829268292683
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00972,ENC00564,0.742726,0.24390243902439024,0.3829071268108274,0.2926829268292683
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00972,ENC00564,0.742726,0.24390243902439024,0.3829071268108274,0.2926829268292683
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00972,ENC00564,0.742726,0.24390243902439024,0.3829071268108274,0.2926829268292683
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00972,ENC00564,0.742726,0.24390243902439024,0.3829071268108274,0.2926829268292683
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00973,ENC00289,0.77899,0.4444444444444444,0.6954552556425891,0.4444444444444444
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00974,ENC00129,0.742837,0.1986754966887417,0.3925407908308857,0.2913907284768212
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00974,ENC00129,0.742837,0.1986754966887417,0.3925407908308857,0.2913907284768212
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00974,ENC00129,0.742837,0.1986754966887417,0.3925407908308857,0.2913907284768212
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00974,ENC00129,0.742837,0.1986754966887417,0.3925407908308857,0.2913907284768212
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00975,ENC00145,0.774509,0.126984126984127,0.3281856930333771,0.253968253968254
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00976,ENC00093,0.769925,0.15789473684210528,0.1352092850463416,0.18421052631578946
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00976,ENC00093,0.769925,0.15789473684210528,0.1352092850463416,0.18421052631578946
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00977,ENC00193,0.687403,0.20454545454545456,0.24940690786491554,0.34090909090909094
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00977,ENC00193,0.687403,0.20454545454545456,0.24940690786491554,0.34090909090909094
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00977,ENC00193,0.687403,0.20454545454545456,0.24940690786491554,0.34090909090909094
dataset_enriched,enriched_answer,retrieval_sbert_train_only,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,test,case,ENC00977,ENC00193,0.687403,0.20454545454545456,0.24940690786491554,0.34090909090909094
